id,cba_section_id,article_number,article_title,section_number,section_title,question,answer,citation,topic,difficulty,created_at,updated_at
32f55d71-6cfe-4c27-b443-b5a8a31f1323,102e2f4a-7a6f-4552-a9d1-17c47168dd5b,Article XXVII,RIGHT OF SET-OFF,5,Stretched Protected Salary.,What is 'Stretched Protected Salary' as defined in the CBA?,Stretched Protected Salary refers to the scenario where a player's protected compensation is stretched over additional years after a team terminates a Player Contract and applies the mandatory stretch provision. This concept ensures the compensation is distributed evenly over the specified stretch period.,"Article XXVII, Section 5",general,easy,2025-10-15 06:36:11.033248,2025-10-15 06:36:11.033248
32fbbed1-b979-490f-a418-0d48dff82ab2,a37349c1-2b75-4861-8fa4-c6cfab64b160,Article XXXVII,PLAYER APPEARANCES AND ADDITIONAL CONTENT,4,Uniform.,"Scenario: If a player wants to wear a personalized wristband during a game, is this allowed under the CBA?","No, players are not allowed to wear personalized items with commercial or promotional content during NBA games unless it is a part of their team-supplied Uniform.","Article XXXVII, Section 4",general,hard,2025-10-16 01:24:11.404234,2025-10-16 01:24:11.404234
32fd321a-1f02-4b32-9d32-6c254d26faed,89d3520b-a727-48ad-943d-6e87199e96d1,Article XXX,NO-STRIKE AND NO-LOCKOUT,3,No Breach of Player Contracts.,"What does Article XXX, Section 3 state regarding the breach of Player Contracts?","Article XXX, Section 3 states that the Players Association agrees not to engage in any concerted activities to breach, induce the breach of, or threaten to breach or induce the breach of any Player Contract.","Article XXX, Section 3",general,easy,2025-10-15 16:36:09.48627,2025-10-15 16:36:09.48627
32fdc6f9-08b5-4854-a7f7-05e822f75ab1,7aff4aba-2497-467b-951d-06e39250f6f5,Article XXXIII,ANTI-DRUG PROGRAM AND SUBSTANCE ABUSE TREATMENT,Section 1,Definitions.,"In the context of the CBA, what is the role of the 'Independent Expert'?","The 'Independent Expert' is the person selected by the NBA and the Players Association to issue an 'Authorization for Testing' as per the provisions of Section 5, ensuring independent oversight in the testing process.","Article XXXIII, Section 1",health-safety,medium,2025-10-15 02:54:19.918908,2025-10-15 02:54:19.918908
3315cacd-2834-4616-9e46-434743b439d2,53bbc819-0fa0-4c29-8e56-12a07ada1e9a,Article VI,PLAYER CONDUCT,7,Unlawful Violence.,A player pleads no contest to a violent felony charge. What is the consequence according to the CBA?,"If a player pleads no contest to a violent felony, the NBA will suspend him for a minimum of ten (10) games, as it is treated as a conviction under the CBA.","Article VI, Section 7",general,medium,2025-10-15 16:14:36.147286,2025-10-15 16:14:36.147286
3323d84f-63f0-48df-a840-f98aaa5f871c,21bf5947-8e72-44a0-89c8-8920aef31820,Article XXXI,GRIEVANCE AND ARBITRATION PROCEDURE AND SPECIAL PROCEDURES WITH RESPECT TO DISPUTES INVOLVING PLAYER DISCIPLINE,Section 10,Procedure with Respect to Fine and Suspension,What happens to the amount of a fine or salary lost due to suspension when a Grievance or appeal is filed?,The amount is deposited in a separate interest-bearing account maintained for such fines or suspension-related amounts until the dispute is resolved.,"Article XXXI, Section 10",arbitration,easy,2025-10-15 02:51:14.974845,2025-10-15 02:51:14.974845
333d68a0-92d0-4701-bded-3936d714b9b0,81663824-782f-44d3-b3ca-4e893cb5be99,Article XXV,LIMITATION ON DEFERRED COMPENSATION,Section 2,Attribution.,"A player's contract includes deferred compensation. If the contract doesn't specify the season for this compensation, what might be the issue?","If a contract doesn't specify the season for deferred compensation, it could lead to disputes or confusion over salary cap accounting and compliance with CBA requirements.","Article XXV, Section 2",general,hard,2025-10-15 02:48:55.765738,2025-10-15 02:48:55.765738
3347d78b-55a8-42c8-9339-e2b2bee929ab,01c19440-d033-466f-974d-38e81993727f,Article XXXIX,TERM OF AGREEMENT,6,Mutual Right of Termination.,Under what circumstances can the NBA or the Players Association terminate the agreement?,"The agreement can be terminated if any provision in Article VII, X, XI, or XIV is enjoined, vacated, declared null and void, or rendered unenforceable by a court of competent jurisdiction. Both parties must provide a 60-day written termination notice.","Article XXXIX, Section 6",general,medium,2025-10-15 06:42:27.224122,2025-10-15 06:42:27.224122
3348b4cc-76e0-4266-a2b2-fa2c87d8b91c,70fb1d27-8de6-4fb9-a5d1-43215cc61c80,Article XXXVIII,"INTEGRATION, ENTIRE AGREEMENT,",1,"Integration, Entire Agreement.",What happens to previous oral or written communications once the CBA is signed?,"Once the CBA is signed, all previous oral and written communications, including conversations, proposals, and drafts, are merged into and superseded by the CBA. They have no legal force or effect unless they are expressly included in the agreement.","Article XXXVIII, Section 1",general,medium,2025-10-15 06:45:00.468344,2025-10-15 06:45:00.468344
335944e1-5fc9-4afe-ab43-0614712f8483,303d5365-b954-4b5a-9f1f-95a9d61e12fd,Article XXX,NO-STRIKE AND NO-LOCKOUT,2,No Lockout.,Under what circumstances can the NBA terminate the Agreement despite the no-lockout clause?,"The NBA can terminate the Agreement despite the no-lockout clause if conditions outlined in Article XXXIX Sections 4-9 occur, including issues related to National TV Revenues, Force Majeure, League Financial Results, Designated Share, and League Entity Transaction.","Article XXX, Section 2",general,medium,2025-10-15 06:36:53.258908,2025-10-15 06:36:53.258908
336c6e0b-ff01-47f3-8f5b-1b499eb7ebaa,579aa5db-9be0-415f-90bf-1517192877dd,Article XI,FREE AGENCY,4,(a),Under what conditions can a player become a Restricted Free Agent after completing a Two-Way Contract?,A player completing a Two-Way Contract becomes a Restricted Free Agent if his Prior Team makes a Qualifying Offer between the end of the season and June 29.,"Article XI, Section 4",free-agency,medium,2025-10-15 06:24:28.163635,2025-10-15 06:24:28.163635
33841d72-8970-4945-9cc4-0e63f1890365,a2292e4f-9b68-4e06-8397-2e40b601626f,Article VI,PLAYER CONDUCT,Section 6,Charitable Contributions.,In what scenario is the NBA required to collect a suspension-related compensation amount equal to at least five games?,The NBA is required to collect a suspension-related compensation amount equal to at least five games if a player is suspended by the NBA for five games or more.,"Article VI, Section 6",conduct,medium,2025-10-15 02:29:39.50013,2025-10-15 02:29:39.50013
3385bad2-cfd8-4428-9e91-90e02501d14e,389b6b84-b3dd-481e-841e-02e5fdbaf07e,Article XIII,CIRCUMVENTION,Section 4,Production of Tax Materials.,"Under what condition can tax materials be required to be produced according to Article XIII, Section 4?",Tax materials can be required to be produced upon 'good cause shown' during a proceeding to enforce Sections 1 or 2 of Article XIII. This means there must be a justified reason for requesting the tax information.,"Article XIII, Section 4",draft,medium,2025-10-15 02:37:06.649164,2025-10-15 02:37:06.649164
339b5708-1820-4777-96d3-0937acb117e5,27b21424-5dbe-462d-8700-3e157bfac215,Article XXIX,MISCELLANEOUS,Section 10,League Pass.,A player signs a standard Uniform Player Contract and then switches to a Two-Way Contract within the same season. Do they retain their League Pass account?,"Once a player switches from a standard Uniform Player Contract to a Two-Way Contract, they are no longer eligible for the free League Pass Broadband account as per the CBA.","Article XXIX, Section 10",arbitration,hard,2025-10-15 02:46:34.112633,2025-10-15 02:46:34.112633
339c319d-27c7-4d78-9334-2714d55fe7b9,760b688a-2f7b-47ae-983f-f45ffd0492c4,Article XXIX,MISCELLANEOUS,4,Postseason Eligibility Waiver Deadline.,Under what condition can a player waived after the deadline still participate in postseason games?,A player waived after the deadline can participate in postseason games if they are acquired by a team whose Active List is reduced to eight (8) players due to injury or illness.,"Article XXIX, Section 4",arbitration,medium,2025-10-15 16:33:12.075273,2025-10-15 16:33:12.075273
33b1e1c3-3d2b-4eeb-a695-42f6798e4373,ba765413-b17a-4f86-ad2d-c748e2158d17,Article XXII,PLAYER HEALTH AND WELLNESS,Section 9,"Concussion, Cardiac, and Emergency Medical","What is the purpose of the concussion policy mentioned in Article XXII, Section 9?",The concussion policy is designed to maximize the neurological health of players and is reviewed and updated periodically to stay current with the evolving science of concussion management. The NBA consults with the Players Association before any updates.,"Article XXII, Section 9",health-safety,easy,2025-10-15 02:45:37.867022,2025-10-15 02:45:37.867022
33bdc3d4-c6c4-466b-a2fb-50d70af32424,1ede851d-d42a-4f4a-9f15-d0c7a1b2e11d,Article XXIX,MISCELLANEOUS,Section 5,Minimum League-Wide Roster.,How is the league-wide roster average calculated after each regular season?,"The league-wide roster average is calculated by determining the total Duty Days for all players and comparing it with a benchmark, which is the product of the number of NBA teams, the number of regular season days, and either 14.25 or 14.5, depending on the situation. If the total Duty Days for two consecutive seasons is less than the benchmark, specific roster adjustments are triggered.","Article XXIX, Section 5",arbitration,hard,2025-10-15 02:48:18.28877,2025-10-15 02:48:18.28877
33cb6283-d74a-44e4-ab1c-0354eb49e6ec,8ddd942a-2323-417a-bf86-38e7700c3722,Article XXXVI,PLAYER AGENTS,Section 3,Prohibition on Players as Agents.,Can an NBA player have an equity interest in a sports agency?,"No, NBA players cannot hold an equity interest or position in a business entity that represents other current or prospective NBA players as an agent certified under the Players Association’s Regulations.","Article Article XXXVI, Section Section 3",player-agents,medium,2025-10-15 16:08:30.381781,2025-10-15 16:08:30.381781
33e7ef6e-c2ca-45dc-a741-5cc9961d4c70,155d18e9-67e4-45b1-b44a-7b9957627520,Article VII,"BASKETBALL RELATED INCOME,",5,Salary Cap Contract Structure Rules.,"What is the maximum percentage increase allowed for a player's salary, excluding incentive compensation, in contracts not involving Qualifying Veteran Free Agents?","For contracts not involving Qualifying Veteran Free Agents, a player's salary, excluding incentive compensation, may increase or decrease by no more than five percent (5%) per Salary Cap Year after the first year of the contract.","Article VII, Section 5",salary-cap,easy,2025-10-15 06:21:54.750419,2025-10-15 06:21:54.750419
33fe9985-233c-46a5-85cc-c6ca780ce7b3,c5a60ff4-550b-4249-bfdf-0f8ce6d36d0d,Article XIV,ANTI-COLLUSION PROVISIONS,Section 16,Discovery.,"If the System Arbitrator determines discovery is unreasonable, what could be a potential outcome?","If the System Arbitrator determines that discovery is unreasonable, the application for discovery may be denied, limiting the parties' ability to obtain documents or take depositions in that particular action.","Article XIV, Section 16",general,hard,2025-10-15 02:38:12.611947,2025-10-15 02:38:12.611947
341d55e5-e76c-408b-a5bc-0c86f4d205ad,9365fa09-e86b-4f4e-a565-eae5fc29981b,Article IX,LENGTH OF PLAYER CONTRACTS,Section 2,Computation of Time.,Why might a team consider the timing of signing a Player Contract or Extension?,The timing affects how many Seasons are counted under the Contract or Extension. Signing during or after a Season can impact future salary cap planning by ensuring the current or just-completed Season counts towards the Contract or Extension duration.,"Article IX, Section Section 2",general,medium,2025-10-15 02:27:08.637221,2025-10-15 02:27:08.637221
3446606b-6ff1-4d4a-8383-fdadfb91f07f,a29d6f23-3cd1-42ba-8f60-59cb73c2d12e,Article XLI,NBA G LEAGUE .................................................... 550,2,,Define 'NBA G League' as mentioned in Article XLI.,"The NBA G League is the official minor league basketball organization of the NBA, serving as a developmental league for players, coaches, and officials.","Article XLI, Section 2",general,easy,2025-10-15 06:27:59.947829,2025-10-15 06:27:59.947829
345b28d3-f3f0-4326-816a-185ad0f30046,5634f630-0fa1-4c47-b3ab-e1c5a0129670,Article XXIX,MISCELLANEOUS,8,Postseason.,How many teams participate in the NBA playoffs?,"A total of sixteen (16) teams participate in the NBA playoffs. However, the NBA has the right to increase this number.","Article XXIX, Section 8",arbitration,easy,2025-10-15 05:27:41.695557,2025-10-15 05:27:41.695557
346f1689-f916-499f-b732-4f4f1a8ce34c,5f0dbb73-a004-4c5d-b277-e7460521f0ca,Article XXIX,MISCELLANEOUS,2,Roster Size.,Under what circumstances can an NBA team have more than fifteen players on their roster during the regular season?,A team may exceed fifteen players if the NBA authorizes a Player Contract due to hardship or if a player is undergoing prescribed in-patient treatment and has missed at least three consecutive games.,"Article XXIX, Section 2",arbitration,medium,2025-10-15 16:33:00.236352,2025-10-15 16:33:00.236352
346fc7dc-bb6b-40ed-ab0f-e86f5b423bc9,c71d6067-238b-42ee-ad2a-9a20cebbd8d5,Article XXXIX,TERM OF AGREEMENT,Section 10,No Obligation to Terminate; No Waiver.,"What is granted to either party under Article XXXIX, Section 10 regarding termination?","Either party is granted the right or option to terminate the agreement, but there is no obligation to exercise that right or option.","Article Article XXXIX, Section 10",general,easy,2025-10-15 16:04:48.995771,2025-10-15 16:04:48.995771
